Long,Lat,Location,Climate ID,Province,Temp,Snow,Precip,year
-117.739,49.112,WARFIELD RCS,1148705,BC,-1.2,,180.0,2020
-116.501,49.082,CRESTON CAMPBELL SCIENTIFIC,114B1F0,BC,-0.1,,78.8,2020
-117.399,49.512,NELSON RIXEN CREEK,114EMDM,BC,-2.2,145.8,184.0,2020
-115.782,49.612,CRANBROOK A,1152105,BC,-4.7,30.9,22.9,2020
-115.789,49.618,CRANBROOK AIRPORT AUTO,1152106,BC,-4.8,,29.2,2020
-120.728,51.03,CRISS CREEK,1162177,BC,-7.0,44.0,47.4,2020
-115.073,49.489,FERNIE,1152850,BC,-3.7,126.2,198.5,2020
-115.962,49.632,KIMBERLEY PCC,1154203,BC,-5.5,43.4,43.6,2020
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-5.8,46.6,56.0,2020
-114.883,49.745,SPARWOOD,1157630,BC,-4.8,46.6,50.4,2020
-114.884,49.745,SPARWOOD CS,1157631,BC,-5.1,,,2020
-114.883,49.833,SPARWOOD A,1157635,BC,-5.0,,,2020
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-3.2,24.4,24.6,2020
-121.281,50.708,ASHCROFT,1160515,BC,-2.3,,0.6,2020
-119.29,52.129,BLUE RIVER A,1160899,BC,-7.6,121.8,118.7,2020
-119.293,52.125,BLUE RIVER A,1160902,BC,-8.2,,,2020
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-8.3,,109.7,2020
-120.082,51.653,CLEARWATER AUTO,1161650,BC,-5.9,,,2020
-121.685,51.266,CLINTON A,1161662,BC,-8.0,,13.4,2020
-115.461,49.524,FT STEELE DANDY CRK,1153034,BC,-5.5,21.0,23.0,2020
-122.678,53.884,PRINCE GEORGE,1096439,BC,-9.2,,58.1,2020
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,5.1,26.2,367.6,2020
-124.286,54.455,FORT ST JAMES AUTO,1092975,BC,-8.5,,60.4,2020
-123.87,49.054,NANAIMO A,1025369,BC,4.1,86.8,275.0,2020
-123.988,49.199,NANAIMO CITY YARD,10253G0,BC,,32.2,358.6,2020
-127.367,50.681,PORT HARDY A,1026271,BC,3.3,22.4,327.9,2020
-122.574,58.841,FORT NELSON,1192948,BC,-22.8,,21.9,2020
-124.394,49.337,QUALICUM BEACH AIRPORT,1026562,BC,4.0,,,2020
-124.617,49.394,QUALICUM R FISH RESEARCH,1026565,BC,4.2,46.2,451.1,2020
-124.435,49.487,SISTERS ISLAND,1027403,BC,6.0,,,2020
-123.809,49.209,ENTRANCE ISLAND,102BFHH,BC,5.9,20.0,246.6,2020
-124.982,49.337,ALBERNI ROBERTSON CREEK,1030230,BC,2.5,67.0,686.2,2020
-125.216,48.786,CAPE BEALE LIGHT,1031316,BC,6.5,15.0,712.4,2020
-124.751,48.612,CARMANAH POINT,1031402,BC,,21.0,655.4,2020
-126.543,49.383,ESTEVAN POINT,1032730,BC,6.1,2.0,619.2,2020
-126.543,49.383,ESTEVAN POINT CS,1032731,BC,5.5,,189.3,2020
-125.923,49.111,LENNARD ISLAND,1034600,BC,4.4,10.2,680.8,2020
-124.655,48.859,NITINAT RIVER HATCHERY,1035612,BC,4.1,35.0,,2020
-126.617,49.6,NOOTKA LIGHTSTATION,1035614,BC,5.7,11.6,631.4,2020
-125.097,48.723,PACHENA POINT,1035940,BC,6.5,12.0,609.8,2020
-124.752,49.202,PORT ALBERNI COX LAKE,1036208,BC,2.1,24.2,193.2,2020
-127.653,50.534,QUATSINO,1036570,BC,3.4,19.6,545.8,2020
-128.033,50.441,QUATSINO LIGHTSTATION,1036572,BC,4.5,24.2,463.2,2020
-124.927,49.317,PORT ALBERNI (AUT),1036B06,BC,2.3,,558.9,2020
-128.908,50.821,SARTINE ISLAND (AUT),1037090,BC,4.8,,332.6,2020
-127.94,50.112,SOLANDER ISLAND (AUT),1037553,BC,5.4,,321.8,2020
-126.654,49.932,TAHSIS VILLAGE NORTH,1037899,BC,4.6,,582.2,2020
-125.773,49.082,TOFINO A,1038205,BC,5.9,7.0,626.0,2020
-123.87,49.054,NANAIMO A,1025365,BC,3.8,,,2020
-122.286,52.531,MCLEESE LAKE GRANITE MT,1095018,BC,-9.4,53.4,62.2,2020
-125.203,50.099,HERIOT BAY SE,1023462,BC,4.2,32.4,392.4,2020
-125.993,50.454,FANNY ISLAND,1022795,BC,3.5,,306.8,2020
-123.561,48.374,METCHOSIN,1015105,BC,,52.4,433.2,2020
-123.718,48.824,NORTH COWICHAN,1015628,BC,,62.4,444.5,2020
-123.719,48.824,NORTH COWICHAN,1015630,BC,3.8,,291.5,2020
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,5.0,17.0,191.6,2020
-124.326,48.592,PORT RENFREW,1016335,BC,5.1,58.0,962.0,2020
-123.531,48.298,RACE ROCKS,1016640,BC,5.7,,,2020
-123.419,48.622,SAANICHTON CDA,1016940,BC,4.8,19.0,280.7,2020
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,5.1,29.8,325.9,2020
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,35.0,334.6,2020
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,4.1,,189.3,2020
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,6.2,,156.8,2020
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,3.6,70.0,465.8,2020
-125.773,49.082,TOFINO A,1038210,BC,5.4,,,2020
-123.921,48.377,SHERINGHAM POINT,1017254,BC,6.5,,308.0,2020
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,5.8,,175.4,2020
-123.426,48.647,VICTORIA INTL A,1018621,BC,5.1,29.3,291.3,2020
-123.388,48.423,VICTORIA HARBOUR A,1018633,BC,6.0,,,2020
-124.16,49.35,BALLENAS ISLAND,1020590,BC,5.6,,164.6,2020
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,2.4,74.0,337.3,2020
-125.273,49.952,CAMPBELL RIVER A,1021270,BC,1.9,,,2020
-125.195,49.998,CAPE MUDGE,1021330,BC,4.8,32.4,379.2,2020
-125.446,50.333,CHATHAM POINT,1021480,BC,7.0,0.0,157.0,2020
-124.683,49.472,CHROME ISLAND,1021500,BC,5.4,39.4,514.2,2020
-124.9,49.717,COMOX A,1021830,BC,4.2,45.8,374.4,2020
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,2.9,8.0,423.3,2020
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,5.7,,98.0,2020
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,5.3,,34.0,2020
-125.527,48.945,UCLUELET KENNEDY CAMP,1038332,BC,5.9,21.8,784.7,2020
-124.512,49.353,LITTLE QUALICUM HATCHERY,1024638,BC,3.0,30.0,188.2,2020
-123.402,49.36,BOWEN ISLAND SUNSET PARK,104091B,BC,,32.0,435.0,2020
-130.708,54.569,GREEN ISLAND,1063298,BC,1.3,22.6,309.4,2020
-130.698,54.58,GREY ISLET (AUT),1063303,BC,2.2,,,2020
-127.632,50.94,HERBERT ISLAND (AUT),1063461,BC,4.9,,256.2,2020
-130.361,54.172,HOLLAND ROCK,1063496,BC,-0.2,,24.4,2020
-128.407,52.27,IVORY ISLAND,1063690,BC,2.6,34.8,374.6,2020
-127.943,53.563,KEMANO,1064020,BC,-3.4,213.6,428.8,2020
-128.634,54.054,KITIMAT TOWNSITE,1064320,BC,-3.4,4.0,62.0,2020
-128.705,54.01,KITIMAT 2,1064321,BC,-2.6,213.0,432.0,2020
-130.609,54.296,LUCY ISLAND LIGHTSTATION,1064728,BC,2.2,,,2020
-128.719,52.262,MCINNES ISLAND,1065010,BC,3.5,8.6,378.8,2020
-129.983,55.933,STEWART A,1067748,BC,-4.8,,,2020
-128.625,54.502,TERRACE PCC,1068131,BC,-3.7,150.0,270.8,2020
-127.835,51.247,EGG ISLAND,1062646,BC,3.9,13.4,334.6,2020
-128.578,54.469,TERRACE A,1068134,BC,-4.7,231.4,281.2,2020
-128.682,54.044,KITIMAT HATCHERY,106D289,BC,-4.0,63.6,203.1,2020
-126.668,54.396,HOUSTON,1073615,BC,-11.0,54.0,54.0,2020
-127.183,54.825,SMITHERS,1077499,BC,-9.0,,32.0,2020
-127.189,54.824,SMITHERS AIRPORT AUTO,1077501,BC,-8.7,,61.8,2020
-127.171,55.289,SUSKWA VALLEY,107G879,BC,-8.4,78.8,83.2,2020
-125.997,53.772,OOTSA LAKESKINS LAKE CLIMATE,1085836,BC,-8.1,,84.0,2020
-122.738,50.302,PEMBERTON AIRPORT (WIND),1086081,BC,-2.4,,,2020
-122.734,50.306,PEMBERTON AIRPORT CS,1086082,BC,-2.3,,,2020
-124.136,52.114,PUNTZI MOUNTAIN (AUT),1086558,BC,-12.2,,72.6,2020
-124.403,51.675,TATLAYOKO LAKE RCS,1088015,BC,-6.4,,102.5,2020
-125.959,54.383,BURNS LAKE DECKER LAKE,1091174,BC,-12.1,,65.5,2020
-126.779,50.053,ZEBALLOS MURAUDE CREEK,1039035,BC,3.5,25.0,988.0,2020
-130.88,54.295,TRIPLE ISLAND,1068250,BC,2.9,4.0,131.0,2020
-128.112,52.185,DRYAD POINT,1062544,BC,2.8,18.0,373.9,2020
-130.445,54.286,PRINCE RUPERT,1066482,BC,0.3,,270.4,2020
-127.471,52.187,CATHEDRAL POINT (AUT),1061458,BC,1.4,,351.0,2020
-123.541,49.386,GIBSONS GOWER POINT,1043152,BC,4.9,20.8,306.6,2020
-131.602,53.03,CUMSHEWA ISLAND,1062251,BC,3.8,,32.0,2020
-123.299,49.488,HOWE SOUND - PAM ROCKS,10459NN,BC,4.4,,274.0,2020
-124.032,49.634,PENDER HARBOUR,1046115,BC,,23.8,252.6,2020
-123.496,49.526,PORT MELLON,1046332,BC,5.8,,521.9,2020
-124.5,49.834,POWELL RIVER A,1046391,BC,4.0,66.6,275.6,2020
-124.497,49.835,POWELL RIVER,1046392,BC,3.8,,307.6,2020
-124.5,49.834,POWELL RIVER A,1046396,BC,3.8,,,2020
-123.715,49.458,SECHELT AUT,1047172,BC,4.6,,247.9,2020
-123.161,49.783,SQUAMISH AIRPORT,10476F0,BC,1.3,,461.8,2020
-122.955,50.129,WHISTLER,1048898,BC,-2.4,150.4,314.6,2020
-131.016,51.936,CAPE ST JAMES,1051351,BC,4.1,,330.4,2020
-132.772,53.316,KINDAKUN ROCKS (AUT),1054222,BC,3.9,,161.0,2020
-133.058,54.255,LANGARA,1054500,BC,2.3,31.6,210.2,2020
-123.913,49.468,MERRY ISLAND LIGHTSTATION,1045100,BC,5.4,14.2,245.4,2020
-132.125,54.027,MASSET A,1054929,BC,1.1,,,2020
-133.058,54.255,LANGARA ISLAND RCS,1054503,BC,2.1,,209.0,2020
-130.638,53.493,BONILLA ISLAND,1060902,BC,2.9,29.0,244.0,2020
-128.524,52.643,BOAT BLUFF,1060901,BC,2.1,69.8,839.6,2020
-126.596,52.388,BELLA COOLA A,1060848,BC,-2.3,,,2020
-126.587,52.389,BELLA COOLA AIRPORT,1060844,BC,-2.2,,236.8,2020
-130.639,53.493,BONILLA ISLAND (AUT),1060R0K,BC,2.7,,89.8,2020
-127.864,51.604,ADDENBROKE ISLAND,1060080,BC,4.0,7.0,571.0,2020
-131.814,53.254,SANDSPIT,1057052,BC,2.1,,180.5,2020
-131.813,53.249,SANDSPIT AIRPORT AUTO,1057051,BC,1.9,,58.6,2020
-131.661,54.159,ROSE SPIT (AUT),1056869,BC,1.9,,104.1,2020
-128.157,52.185,BELLA BELLA,1060815,BC,2.2,,393.1,2020
-115.461,49.524,FT STEELE DANDY CRK,1153034,BC,-1.5,2.0,2.0,2021
-115.962,49.632,KIMBERLEY PCC,1154203,BC,-4.6,17.4,17.4,2021
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-4.5,8.0,14.0,2021
-120.082,51.653,CLEARWATER AUTO,1161650,BC,-2.1,,,2021
-114.884,49.745,SPARWOOD CS,1157631,BC,-4.1,,45.9,2021
-121.281,50.708,ASHCROFT,1160515,BC,-0.1,,1.0,2021
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-1.6,3.0,3.0,2021
-119.29,52.129,BLUE RIVER A,1160899,BC,-4.4,97.8,93.0,2021
-119.293,52.125,BLUE RIVER A,1160902,BC,-4.5,,,2021
-115.073,49.489,FERNIE,1152850,BC,-2.4,31.0,76.6,2021
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-4.5,,99.7,2021
-114.883,49.833,SPARWOOD A,1157635,BC,-4.3,,,2021
-115.789,49.618,CRANBROOK AIRPORT AUTO,1152106,BC,-3.6,,34.2,2021
-117.37,49.996,NEW DENVER,1145460,BC,0.0,35.2,120.6,2021
-117.399,49.512,NELSON RIXEN CREEK,114EMDM,BC,-1.5,72.0,102.4,2021
-116.501,49.082,CRESTON CAMPBELL SCIENTIFIC,114B1F0,BC,0.0,,83.1,2021
-117.739,49.112,WARFIELD RCS,1148705,BC,-0.7,,146.7,2021
-117.305,49.491,NELSON CS,1145M29,BC,0.3,,83.3,2021
-117.206,49.586,NELSON NE,1145442,BC,0.4,32.2,111.8,2021
-117.817,50.269,NAKUSP CS,1145297,BC,-0.1,,81.3,2021
-116.972,50.239,DUNCAN LAKE DAM,1142574,BC,-0.4,30.4,102.4,2021
-117.633,49.296,CASTLEGAR A,1141460,BC,-0.7,,,2021
-117.774,49.343,CASTLEGAR BCHPA DAM,1141457,BC,0.8,19.0,83.0,2021
-117.633,49.296,CASTLEGAR A,1141455,BC,-0.1,89.2,160.0,2021
-118.228,49.017,BILLINGS,1140876,BC,-1.0,28.0,81.4,2021
-121.685,51.266,CLINTON A,1161662,BC,-6.3,,6.5,2021
-115.782,49.612,CRANBROOK A,1152105,BC,-3.8,13.6,29.7,2021
-121.505,51.144,CLINTON RCS,1161663,BC,-4.2,,15.9,2021
-136.367,59.45,PLEASANT CAMP,1206197,BC,-2.4,240.6,257.6,2021
-120.442,50.702,KAMLOOPS AUT,1163842,BC,0.3,,8.6,2021
-118.772,49.004,MIDWAY,1135126,BC,-1.3,4.0,27.2,2021
-133.7,59.567,ATLIN,1200560,BC,-8.5,29.4,29.4,2021
-130.025,58.426,DEASE LAKE (AUT),119BLM0,BC,-12.7,,15.4,2021
-122.574,58.841,FORT NELSON,1192948,BC,-14.8,,25.4,2021
-122.597,58.836,FORT NELSON A,1192946,BC,-15.2,28.8,26.0,2021
-130.031,58.422,DEASE LAKE A,1192341,BC,-12.9,,5.7,2021
-123.138,55.305,MACKENZIE AIRPORT AUTO,1184793,BC,-6.9,,86.1,2021
-123.133,55.299,MACKENZIE,1184791,BC,-7.2,,55.4,2021
-120.74,56.238,FORT ST. JOHN A,1183001,BC,-7.3,20.1,20.1,2021
-120.183,55.742,DAWSON CREEK A,1182289,BC,-7.1,,8.5,2021
-121.627,55.687,CHETWYND A,1181513,BC,-7.1,,,2021
-121.627,55.687,CHETWYND A,1181508,BC,-6.3,25.6,11.2,2021
-116.345,51.443,YOHO PARK,11790J1,BC,-7.9,,2.6,2021
-118.176,50.958,REVELSTOKE AIRPORT AUTO,1176755,BC,-0.8,,110.6,2021
-118.183,50.967,REVELSTOKE A,1176745,BC,-0.7,,96.7,2021
-116.984,51.3,GOLDEN AIRPORT,1173220,BC,-5.0,,39.5,2021
-116.982,51.299,GOLDEN A,1173214,BC,-5.1,,,2021
-116.982,51.299,GOLDEN A,1173210,BC,-5.1,28.6,36.0,2021
-119.918,50.902,SUN PEAKS UPPER,116QK0M,BC,-8.7,72.0,72.0,2021
-119.883,50.887,SUN PEAKS LOWER,116Q20D,BC,-4.4,72.0,72.0,2021
-119.291,50.703,SALMON ARM CS,116FRMN,BC,-0.4,,48.2,2021
-120.172,50.63,KAMLOOPS PRATT ROAD,116C8P0,BC,-1.3,10.6,24.4,2021
-119.778,51.576,VAVENBY,1168520,BC,-1.3,7.0,23.8,2021
-119.911,50.903,SUN PEAKS MOUNTAIN,1168204,BC,-7.4,88.0,88.0,2021
-119.35,50.545,SILVER CREEK,1167337,BC,-1.1,19.2,40.8,2021
-120.8,50.935,RED LAKE,1166658,BC,-3.8,26.4,28.4,2021
-121.217,51.681,100 MILE HOUSE 6NE,1165793,BC,-4.8,20.0,26.2,2021
-120.449,50.703,KAMLOOPS A,1163781,BC,0.1,4.4,8.8,2021
-119.649,49.563,SUMMERLAND CS,112G8L1,BC,1.2,,11.2,2021
-118.585,52.053,MICA DAM,1175122,BC,-2.0,113.0,113.0,2021
-119.056,50.359,VERNON SILVER STAR LODGE,1128584,BC,-5.7,81.4,81.4,2021
-126.587,52.389,BELLA COOLA AIRPORT,1060844,BC,1.3,,153.5,2021
-128.157,52.185,BELLA BELLA,1060815,BC,3.8,,247.4,2021
-127.864,51.604,ADDENBROKE ISLAND,1060080,BC,5.7,0.0,290.6,2021
-131.814,53.254,SANDSPIT,1057052,BC,4.6,,220.9,2021
-131.813,53.249,SANDSPIT AIRPORT AUTO,1057051,BC,4.7,,,2021
-131.661,54.159,ROSE SPIT (AUT),1056869,BC,4.8,,,2021
-132.125,54.027,MASSET A,1054929,BC,4.0,,,2021
-133.058,54.255,LANGARA ISLAND RCS,1054503,BC,4.4,,0.8,2021
-133.058,54.255,LANGARA,1054500,BC,4.9,7.0,170.0,2021
-132.772,53.316,KINDAKUN ROCKS (AUT),1054222,BC,6.3,,188.4,2021
-122.955,50.129,WHISTLER,1048898,BC,-0.7,116.6,170.2,2021
-123.161,49.783,SQUAMISH AIRPORT,10476F0,BC,2.9,,327.1,2021
-123.715,49.458,SECHELT AUT,1047172,BC,4.8,,146.4,2021
-124.5,49.834,POWELL RIVER A,1046396,BC,3.9,,,2021
-124.497,49.835,POWELL RIVER,1046392,BC,4.0,,205.0,2021
-124.5,49.834,POWELL RIVER A,1046391,BC,4.1,6.4,162.1,2021
-123.496,49.526,PORT MELLON,1046332,BC,3.5,,411.4,2021
-124.032,49.634,PENDER HARBOUR,1046115,BC,,0.0,154.4,2021
-123.299,49.488,HOWE SOUND - PAM ROCKS,10459NN,BC,6.0,,189.4,2021
-123.913,49.468,MERRY ISLAND LIGHTSTATION,1045100,BC,6.4,0.0,159.0,2021
-123.541,49.386,GIBSONS GOWER POINT,1043152,BC,5.7,5.4,200.0,2021
-123.402,49.36,BOWEN ISLAND SUNSET PARK,104091B,BC,,13.8,210.4,2021
-126.779,50.053,ZEBALLOS MURAUDE CREEK,1039035,BC,4.5,0.0,573.0,2021
-125.527,48.945,UCLUELET KENNEDY CAMP,1038332,BC,6.2,1.0,459.0,2021
-125.773,49.082,TOFINO A,1038210,BC,5.8,,,2021
-126.596,52.388,BELLA COOLA A,1060848,BC,1.2,,,2021
-128.524,52.643,BOAT BLUFF,1060901,BC,5.5,2.0,583.6,2021
-130.638,53.493,BONILLA ISLAND,1060902,BC,5.4,0.0,243.0,2021
-130.639,53.493,BONILLA ISLAND (AUT),1060R0K,BC,6.1,,12.0,2021
-127.171,55.289,SUSKWA VALLEY,107G879,BC,-3.6,33.0,46.6,2021
-127.189,54.824,SMITHERS AIRPORT AUTO,1077501,BC,-3.9,,36.3,2021
-127.183,54.825,SMITHERS,1077499,BC,-4.1,,1.4,2021
-126.668,54.396,HOUSTON,1073615,BC,-4.9,3.0,3.0,2021
-126.277,54.199,EQUITY SILVER,1072692,BC,-7.1,42.4,42.4,2021
-130.88,54.295,TRIPLE ISLAND,1068250,BC,5.6,0.0,90.8,2021
-128.578,54.469,TERRACE A,1068134,BC,-1.2,91.2,218.9,2021
-128.625,54.502,TERRACE PCC,1068131,BC,0.6,27.6,198.6,2021
-129.983,55.933,STEWART A,1067748,BC,-1.3,,,2021
-130.29,54.32,PRINCE RUPERT MONT CIRC,1066488,BC,,0.0,378.4,2021
-130.445,54.286,PRINCE RUPERT,1066482,BC,3.6,,208.1,2021
-128.719,52.262,MCINNES ISLAND,1065010,BC,6.0,0.0,171.2,2021
-125.773,49.082,TOFINO A,1038205,BC,6.0,0.0,337.9,2021
-130.609,54.296,LUCY ISLAND LIGHTSTATION,1064728,BC,5.1,,,2021
-128.705,54.01,KITIMAT 2,1064321,BC,0.2,16.0,543.3,2021
-128.634,54.054,KITIMAT TOWNSITE,1064320,BC,2.1,3.0,94.6,2021
-127.943,53.563,KEMANO,1064020,BC,0.5,31.0,370.7,2021
-128.407,52.27,IVORY ISLAND,1063690,BC,4.9,0.0,205.6,2021
-130.361,54.172,HOLLAND ROCK,1063496,BC,2.7,,34.4,2021
-127.632,50.94,HERBERT ISLAND (AUT),1063461,BC,6.2,,143.8,2021
-130.698,54.58,GREY ISLET (AUT),1063303,BC,1.4,,4.8,2021
-130.708,54.569,GREEN ISLAND,1063298,BC,4.3,5.4,209.8,2021
-127.835,51.247,EGG ISLAND,1062646,BC,4.0,1.0,50.0,2021
-128.112,52.185,DRYAD POINT,1062544,BC,5.7,0.0,217.4,2021
-131.602,53.03,CUMSHEWA ISLAND,1062251,BC,6.1,,1.4,2021
-127.471,52.187,CATHEDRAL POINT (AUT),1061458,BC,4.1,,234.6,2021
-128.634,54.054,KITIMAT FOREST AVE,1064324,BC,-0.4,,411.2,2021
-125.997,53.772,OOTSA LAKESKINS LAKE CLIMATE,1085836,BC,-4.3,,11.5,2021
-126.654,49.932,TAHSIS VILLAGE NORTH,1037899,BC,4.9,,203.5,2021
-128.908,50.821,SARTINE ISLAND (AUT),1037090,BC,6.3,,193.6,2021
-123.388,48.423,VICTORIA HARBOUR A,1018633,BC,6.4,,,2021
-123.426,48.647,VICTORIA INTL A,1018621,BC,5.3,0.0,138.0,2021
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,6.5,,110.6,2021
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,5.9,,115.4,2021
-123.921,48.377,SHERINGHAM POINT,1017254,BC,7.1,,201.8,2021
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,4.1,9.0,243.6,2021
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,6.8,,61.6,2021
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,4.9,,82.5,2021
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,0.0,174.2,2021
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,5.3,0.0,151.8,2021
-123.419,48.622,SAANICHTON CFIA,1016943,BC,5.5,,147.2,2021
-123.419,48.622,SAANICHTON CDA,1016940,BC,5.8,0.0,171.8,2021
-123.531,48.298,RACE ROCKS,1016640,BC,7.1,,,2021
-124.326,48.592,PORT RENFREW,1016335,BC,5.3,0.0,617.6,2021
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,6.1,0.0,134.1,2021
-123.719,48.824,NORTH COWICHAN,1015630,BC,4.6,,203.0,2021
-123.718,48.824,NORTH COWICHAN,1015628,BC,,0.0,232.8,2021
-123.561,48.374,METCHOSIN,1015105,BC,,0.0,18.2,2021
-123.53,48.575,MALAHAT,1014820,BC,3.8,,203.2,2021
-123.573,48.985,GALIANO NORTH,10130MN,BC,6.1,0.0,171.3,2021
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,6.3,,151.4,2021
-123.226,48.425,DISCOVERY ISLAND,1012475,BC,7.1,,,2021
-124.052,48.829,LAKE COWICHAN,1012055,BC,3.4,3.0,420.4,2021
-123.742,48.935,CHEMAINUS,1011500,BC,5.3,2.8,313.2,2021
-120.51,49.465,PRINCETON CS,112FN0M,BC,-4.7,,22.9,2021
-124.16,49.35,BALLENAS ISLAND,1020590,BC,6.2,,125.2,2021
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,3.2,23.8,246.2,2021
-125.273,49.952,CAMPBELL RIVER A,1021270,BC,3.0,,,2021
-125.195,49.998,CAPE MUDGE,1021330,BC,5.5,12.0,210.0,2021
-124.927,49.317,PORT ALBERNI (AUT),1036B06,BC,3.4,,340.5,2021
-128.033,50.441,QUATSINO LIGHTSTATION,1036572,BC,7.1,0.0,259.8,2021
-127.653,50.534,QUATSINO,1036570,BC,4.8,0.0,288.0,2021
-125.097,48.723,PACHENA POINT,1035940,BC,5.6,0.4,311.4,2021
-126.617,49.6,NOOTKA LIGHTSTATION,1035614,BC,5.8,0.0,390.2,2021
-124.655,48.859,NITINAT RIVER HATCHERY,1035612,BC,5.1,0.0,626.8,2021
-125.923,49.111,LENNARD ISLAND,1034600,BC,7.1,4.6,459.8,2021
-126.543,49.383,ESTEVAN POINT CS,1032731,BC,6.0,,297.6,2021
-126.543,49.383,ESTEVAN POINT,1032730,BC,6.2,0.0,408.7,2021
-125.216,48.786,CAPE BEALE LIGHT,1031316,BC,6.9,0.0,421.8,2021
-124.982,49.337,ALBERNI ROBERTSON CREEK,1030230,BC,3.6,8.4,414.8,2021
-123.809,49.209,ENTRANCE ISLAND,102BFHH,BC,2.9,0.0,166.6,2021
-127.94,50.112,SOLANDER ISLAND (AUT),1037553,BC,6.4,,183.4,2021
-124.435,49.487,SISTERS ISLAND,1027403,BC,6.6,,,2021
-124.394,49.337,QUALICUM BEACH AIRPORT,1026562,BC,4.4,,146.0,2021
-127.367,50.681,PORT HARDY A,1026271,BC,4.2,0.0,205.8,2021
-123.988,49.199,NANAIMO CITY YARD,10253G0,BC,,0.0,253.8,2021
-123.87,49.054,NANAIMO A,1025369,BC,4.6,2.0,229.9,2021
-123.87,49.054,NANAIMO A,1025365,BC,4.3,,,2021
-124.512,49.353,LITTLE QUALICUM HATCHERY,1024638,BC,3.9,1.0,93.2,2021
-125.203,50.099,HERIOT BAY SE,1023462,BC,5.0,4.8,206.8,2021
-125.993,50.454,FANNY ISLAND,1022795,BC,5.6,,270.8,2021
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,6.4,,99.6,2021
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,3.9,2.0,267.3,2021
-124.9,49.717,COMOX A,1021830,BC,4.8,3.2,218.4,2021
-125.446,50.333,CHATHAM POINT,1021480,BC,5.2,10.0,278.6,2021
-124.617,49.394,QUALICUM R FISH RESEARCH,1026565,BC,4.6,1.0,170.0,2021
-122.738,50.302,PEMBERTON AIRPORT (WIND),1086081,BC,-0.1,,,2021
-128.682,54.044,KITIMAT HATCHERY,106D289,BC,-0.4,34.0,235.5,2021
-122.506,53.027,QUESNEL AIRPORT AUTO,1096631,BC,-3.2,,8.2,2021
-122.69,49.208,PITT MEADOWS CS,1106178,BC,5.1,,245.2,2021
-123.265,49.33,POINT ATKINSON,1106200,BC,6.4,,,2021
-123.087,49.179,RICHMOND DALLYN 2,1106764,BC,,0.0,200.6,2021
-122.881,49.279,PORT MOODY GLENAYRE,1106CL2,BC,5.2,0.0,282.2,2021
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,5.5,0.0,203.6,2021
-123.303,49.106,SANDHEADS CS,1107010,BC,6.2,,,2021
-122.11,49.113,SUMAS CANAL,1107785,BC,4.8,0.0,127.0,2021
-123.187,49.183,VANCOUVER SEA ISLAND CCG,1108380,BC,4.5,,37.0,2021
-123.184,49.195,VANCOUVER INTL A,1108395,BC,5.3,0.0,175.7,2021
-123.122,49.295,VANCOUVER HARBOUR CS,1108446,BC,6.4,,164.2,2021
-123.193,49.347,WEST VANCOUVER AUT,1108824,BC,5.4,,285.5,2021
-123.115,49.315,N VANCOUVER WHARVES,1105669,BC,,0.0,238.9,2021
-122.947,50.068,WHISTLER ROUNDHOUSE,1108906,BC,-5.0,337.0,351.7,2021
-121.493,49.37,HOPE AIRPORT,1113543,BC,3.8,,241.2,2021
-121.233,49.267,HOPE SLIDE,1113581,BC,-0.1,33.0,164.2,2021
-121.934,50.684,LILLOOET,1114619,BC,0.5,,19.0,2021
-121.582,50.224,LYTTON A,1114738,BC,1.2,,97.7,2021
